trace_id,endpoint,is_correct,structural_stability,n_bonds,n_entropy_points,initial_entropy,final_entropy,covalent_ratio,hydrogen_ratio,vdw_ratio
64e1432a-d98b-4164-94ef-f29b803e0f3f,cyp2d6_veith,True,2.0172692889819954e-24,253,253,-0.0,1.2830578173988096,0.11462450592885376,0.25691699604743085,0.6284584980237155
664e0c8c-e14d-4f00-bd5f-70eab6eb629b,cyp2d6_veith,True,2.3830417482925656e-18,276,276,-0.0,1.1219727691885943,0.09782608695652174,0.18478260869565216,0.717391304347826
6697cdef-897b-41d5-804a-8bd730095338,cyp2d6_veith,True,4.891417147511627e-05,171,171,-0.0,1.3155670346212376,0.1111111111111111,0.29239766081871343,0.5964912280701754
66f3766d-d0b8-45e1-ad44-a74803f4e1c4,cyp2d6_veith,False,2.430420461311528e-06,253,253,-0.0,1.2581369486712817,0.1422924901185771,0.1976284584980237,0.6600790513833992
69e210a7-56a2-4eb1-a88d-25bf5f5342b3,cyp2d6_veith,True,2.4508959226940243e-24,300,300,-0.0,1.1956592573056382,0.18333333333333332,0.12666666666666668,0.69
6b1a2dd7-f8a9-4988-aa94-a562fb4a092e,cyp2d6_veith,False,3.208385332857297e-19,171,171,-0.0,1.3440103935881575,0.1695906432748538,0.21637426900584794,0.6140350877192983
6c432f9a-f339-4731-93fa-3226363bad86,cyp2d6_veith,True,0.00015721959769923846,435,435,-0.0,1.1323402304851204,0.08735632183908046,0.20689655172413793,0.7057471264367816
6fa40d6b-18ff-4c4e-94e1-78217a6295bc,cyp2d6_veith,True,1.3984553760167284e-19,300,300,-0.0,1.1841361828579562,0.08666666666666667,0.24,0.6733333333333333
739efcd0-52f0-4f29-a6fe-8a7bfd625fae,cyp2d6_veith,False,1.07099298478269e-22,231,231,-0.0,1.4647224924609767,0.2077922077922078,0.26406926406926406,0.5281385281385281
73c6ba60-3201-4c90-95bd-7dbf88be1e3f,cyp2d6_veith,True,1.6976429661395245e-25,231,231,-0.0,1.3223252565978907,0.2597402597402597,0.12987012987012986,0.6103896103896104
75a8fa10-e7a2-4a70-be7d-3ddd18689def,cyp2d6_veith,True,1.1270783524598715e-23,300,300,-0.0,1.2078695828342911,0.09666666666666666,0.23666666666666666,0.6666666666666666
76ab9a82-edaf-45e3-8f68-3cd87f5795d8,cyp2d6_veith,True,3.566333164032785e-21,153,153,-0.0,1.236907830616858,0.17647058823529413,0.1503267973856209,0.673202614379085
787b9476-0ee5-404f-8ddc-a634e5520339,cyp2d6_veith,True,1.756219857111399e-21,231,231,-0.0,1.4185029453775604,0.3116883116883117,0.15151515151515152,0.5367965367965368
7a87e8a4-0007-4fe0-a04c-a3ae4f5c83e0,cyp2d6_veith,True,1.0292528207418466e-21,325,325,-0.0,1.3509824445482095,0.1476923076923077,0.2523076923076923,0.6
7b5a42eb-59b7-4dc0-93f6-17518f86eaec,cyp2d6_veith,True,0.00035965404296903403,210,210,-0.0,1.2223136809165038,0.12857142857142856,0.19523809523809524,0.6761904761904762
7db51f82-e48a-45fb-9824-96e6fa178cbf,cyp2d6_veith,False,5.127671755947352e-20,351,351,-0.0,1.5039304982528785,0.245014245014245,0.25925925925925924,0.49572649572649574
7f8fd9cd-24af-4893-aac9-f24cf0707372,cyp2d6_veith,False,1.9111120944239904e-19,351,351,-0.0,1.2614930354811091,0.11396011396011396,0.24216524216524216,0.6438746438746439
83f31458-5c64-4dc7-abd4-97e1f1494653,cyp2d6_veith,True,1.9144171679494915e-17,325,325,-0.0,1.2466089749571134,0.1476923076923077,0.18461538461538463,0.6676923076923077
8b83c74a-bd6d-4048-95a4-56ed925dbf04,cyp2d6_veith,True,1.1256852491049864e-18,300,300,-0.0,1.135055718146575,0.11333333333333333,0.17,0.7166666666666667
8ce009a3-5dfd-40d5-ba7f-102ae8cb0ef0,cyp2d6_veith,True,1.1623628977375269e-23,210,210,-0.0,1.41379956460568,0.21428571428571427,0.21428571428571427,0.5714285714285714
93635c27-9616-4aec-a4cc-c3622e93b301,cyp2d6_veith,False,3.6437482746968206e-25,325,325,-0.0,1.326152342557759,0.13230769230769232,0.25846153846153846,0.6092307692307692
93eb5429-0fb7-41ed-9f9d-6fcbab058d1d,cyp2d6_veith,True,1.895070210431399e-18,253,253,-0.0,1.2920319507387652,0.28063241106719367,0.1067193675889328,0.6126482213438735
95071183-c06d-4be8-b7c3-b852238d4c13,cyp2d6_veith,True,8.058069758781254e-20,351,351,-0.0,1.4142050732337241,0.16524216524216523,0.2792022792022792,0.5555555555555556
9524550d-1024-4d14-9ca4-5ae79be48913,cyp2d6_veith,True,2.1501186617742142e-19,325,325,-0.0,1.3407044969724178,0.21846153846153846,0.16615384615384615,0.6153846153846154
97eabdea-0937-45bf-ad8c-f51ddec904d9,cyp2d6_veith,False,1.7310798522092102e-18,231,231,-0.0,1.3594634148522,0.1645021645021645,0.23376623376623376,0.6017316017316018
9c2ef0af-be4f-4bec-9933-03b0dd772fc5,cyp2d6_veith,True,3.849530090327275e-19,325,325,-0.0,1.4968905853079046,0.20307692307692307,0.31076923076923074,0.48615384615384616
a2764a40-de7c-44e3-a255-50c0dbaddc70,cyp2d6_veith,False,1.656681136659815e-17,231,231,-0.0,1.4399428112326524,0.26406926406926406,0.19047619047619047,0.5454545454545454
a348033f-6c02-4e2f-82b7-0854967f0ff1,cyp2d6_veith,False,1.2392942949043187e-16,325,325,-0.0,1.2110613105751318,0.15076923076923077,0.16307692307692306,0.6861538461538461
a48fa74b-d216-4a44-92b4-4e9bc2c1c145,cyp2d6_veith,True,6.794823055303384e-05,276,276,-0.0,1.2971048000317613,0.13768115942028986,0.22826086956521738,0.6340579710144928
a6b3671f-ae8f-4a0d-97ba-46a9b42b4fab,cyp2d6_veith,True,1.7956114839642632e-18,210,210,-0.0,1.3334578877859644,0.21904761904761905,0.1619047619047619,0.6190476190476191
a72f52f8-a0b1-46c5-adf7-dbe14ea2e8c2,cyp2d6_veith,False,1.0028087230433446e-19,276,276,-0.0,1.3754464525806673,0.14855072463768115,0.2717391304347826,0.5797101449275363
a8fbe2f0-2758-4b9a-b791-917f5fb47a2d,cyp2d6_veith,True,8.398025921403992e-23,210,210,-0.0,1.3764475552994029,0.21904761904761905,0.18571428571428572,0.5952380952380952
a9d18e39-6312-4c84-bd70-a59c7aadaccd,cyp2d6_veith,True,5.5316560625913114e-21,325,325,-0.0,1.2522904197144462,0.11692307692307692,0.23076923076923078,0.6523076923076923
aa829cdd-fa81-4213-ba5a-2079b71e5116,cyp2d6_veith,True,2.8869666109701753e-17,171,171,-0.0,1.3971155371127053,0.18128654970760233,0.23976608187134502,0.5789473684210527
abcf26e4-96b0-4bf8-9133-ce9dc33afcbb,cyp2d6_veith,True,1.0959326222461268e-20,435,435,-0.0,1.4689341865927579,0.2160919540229885,0.2574712643678161,0.5264367816091954
ae64d4f0-71de-43ba-9b73-e52c21a4351f,cyp2d6_veith,True,3.761903121523725e-24,300,300,-0.0,1.283476013013292,0.10666666666666667,0.2733333333333333,0.62
b696efdb-194b-4e7b-b0eb-293262547e9d,cyp2d6_veith,False,4.430581422821723e-23,351,351,-0.0,1.2528285311146337,0.1452991452991453,0.1908831908831909,0.6638176638176638
b8422d6d-05f5-4c5d-b9d5-feff7ddf3a73,cyp2d6_veith,True,4.958791712192822e-18,153,153,-0.0,1.2247063872855095,0.20261437908496732,0.12418300653594772,0.673202614379085
b995115b-f730-4df3-8a38-d406f824c825,cyp2d6_veith,True,1.8503986081241035e-25,325,325,-0.0,1.1587124625110259,0.12307692307692308,0.16923076923076924,0.7076923076923077
baf34151-af77-4c1c-86f9-9e817fc45696,cyp2d6_veith,False,1.8658441416382081e-19,153,153,-0.0,1.1916183441423787,0.1111111111111111,0.20261437908496732,0.6862745098039216
bd0043f1-468f-45fc-925e-573c2f3f2f0f,cyp2d6_veith,True,1.2795453149141864e-05,253,253,-0.0,1.1815679151013985,0.11067193675889328,0.1976284584980237,0.691699604743083
c3e874ca-3a46-4196-8d66-586fa971fcc3,cyp2d6_veith,False,8.75815281813548e-20,351,351,-0.0,1.4017610206390838,0.14814814814814814,0.29914529914529914,0.5527065527065527
cb52e8ad-1f77-4253-b7fa-9497e1cc7d32,cyp2d6_veith,False,7.85719937513283e-21,210,210,-0.0,1.442895014551217,0.24761904761904763,0.20476190476190476,0.5476190476190477
cef0e1d4-3bd5-4a9c-bcf5-7574ba592610,cyp2d6_veith,False,1.8034988551564513e-25,253,253,-0.0,1.284825847759506,0.15810276679841898,0.19367588932806323,0.6482213438735178
cff8b81c-602d-4836-8597-478536b40822,cyp2d6_veith,True,5.56051264144152e-25,210,210,-0.0,1.40828718219376,0.18571428571428572,0.24285714285714285,0.5714285714285714
d5fcb1cd-9539-4fe1-8bcb-741b50626522,cyp2d6_veith,False,6.70692521779399e-17,190,190,-0.0,1.3286138743853648,0.15789473684210525,0.22105263157894736,0.6210526315789474
d5fcd901-a8de-4a17-ad61-d65dc7b764c0,cyp2d6_veith,False,2.53187543903829e-22,171,171,-0.0,1.3470877747104018,0.18128654970760233,0.2046783625730994,0.6140350877192983
d71ab0cb-07cb-444d-b2e1-69c402bba1f7,cyp2d6_veith,True,7.259649747606426e-20,105,105,-0.0,1.1405350241251078,0.17142857142857143,0.11428571428571428,0.7142857142857143
dcf8ef12-e802-47c7-818d-a67fc6a808c7,cyp2d6_veith,False,9.165600239854847e-18,136,136,-0.0,1.3927116005650517,0.16176470588235295,0.2647058823529412,0.5735294117647058
df3b7594-1f84-4496-97fb-96296167515e,cyp2d6_veith,False,2.888055272754859e-25,231,231,-0.0,1.4220820255556235,0.24242424242424243,0.19480519480519481,0.5627705627705628
df87955c-4e4f-4b07-a5e3-77462e338151,cyp2d6_veith,True,5.579669093144874e-24,210,210,-0.0,1.2705341129015406,0.10476190476190476,0.26666666666666666,0.6285714285714286
e120c549-440f-4d24-847e-21e88a1cb518,cyp2d6_veith,True,4.9181814759347145e-22,351,351,-0.0,1.3606432006085547,0.2336182336182336,0.16524216524216523,0.6011396011396012
e28926a0-61d6-45e9-9fd3-0f525ef4854e,cyp2d6_veith,True,7.95370536107089e-24,378,378,-0.0,1.0770198109985463,0.06613756613756613,0.21428571428571427,0.7195767195767195
e4052ace-a081-40d6-bb04-fc71645a5514,cyp2d6_veith,True,0.0007619747461871988,171,171,-0.0,1.078433701230225,0.11695906432748537,0.14035087719298245,0.7426900584795322
e4e2afa2-e41f-4c9a-a056-f15190ac4907,cyp2d6_veith,True,0.0001423098842668813,253,253,-0.0,1.3517734001656143,0.13043478260869565,0.2845849802371542,0.5849802371541502
ef0b3065-9316-44cd-97a8-14e2f7533a30,cyp2d6_veith,True,0.00023360027692088947,136,136,-0.0,1.4183533479345782,0.17647058823529413,0.2647058823529412,0.5588235294117647
f34c35c9-105b-430a-95b9-1672b93b76ff,cyp2d6_veith,False,6.199160263392112e-20,136,136,-0.0,1.3383596253574956,0.16911764705882354,0.21323529411764705,0.6176470588235294
f4a75744-e7f0-4303-9085-a91694318698,cyp2d6_veith,True,1.2719878866540157e-21,300,300,-0.0,1.27234617822721,0.13,0.22333333333333333,0.6466666666666666
f90c87ed-16b9-4f8b-9149-bc6aef7b2b39,cyp2d6_veith,True,2.382700965026323e-19,253,253,-0.0,1.4562132080984667,0.1857707509881423,0.2885375494071146,0.525691699604743
fb184133-4524-42c2-850b-7dfd58e3deac,cyp2d6_veith,False,1.9447235710299328e-15,190,190,-0.0,1.3802601818889406,0.1368421052631579,0.3,0.5631578947368421
fb845041-29e7-483a-ae81-b068fb63ea5e,cyp2d6_veith,True,1.7916825816128556e-24,231,231,-0.0,1.3293330813384119,0.16883116883116883,0.2077922077922078,0.6233766233766234
fb8bdb49-2ae2-4d5e-a4e1-73d8b7a6b155,cyp2d6_veith,True,1.596752956520964e-25,190,190,-0.0,1.3680442485755167,0.1631578947368421,0.24210526315789474,0.5947368421052631
fcdabfc1-da5c-4ca9-b68d-aebae018afe9,cyp2d6_veith,,7.49683308103144e-15,6,6,-0.0,0.9182958340544896,0.6666666666666666,0.3333333333333333,0.0
fe83bed6-2b2e-4ed9-806c-3573b0180246,cyp2d6_veith,False,2.217018315672482e-17,210,210,-0.0,1.2948203552808069,0.13333333333333333,0.23333333333333334,0.6333333333333333
feb0ffac-dadb-463e-a5dd-1623c3fc8a73,cyp2d6_veith,True,9.655700315052338e-23,190,190,-0.0,1.3628564084974661,0.12631578947368421,0.30526315789473685,0.5684210526315789
008b6379-03a0-4d9e-91e5-035e29a2fad6,cyp3a4_veith,True,2.0002780169421115e-20,231,231,-0.0,1.370974701294562,0.1774891774891775,0.22510822510822512,0.5974025974025974
00fef3ce-bf4f-439d-b0f5-b98e410098c9,cyp3a4_veith,True,2.49119145882078e-16,210,210,-0.0,1.2514328556340746,0.17142857142857143,0.1619047619047619,0.6666666666666666
07078da2-40b2-4414-be6e-024ff73d273b,cyp3a4_veith,True,3.69435297216823e-18,253,253,-0.0,1.4700241833410925,0.25691699604743085,0.21739130434782608,0.525691699604743
073da010-7331-4dad-a040-9783ea7b9125,cyp3a4_veith,True,7.526330104906092e-25,210,210,-0.0,1.377284418533275,0.1523809523809524,0.26666666666666666,0.580952380952381
08e58a2b-3f73-4b9c-9f0c-1c31e95c4b3c,cyp3a4_veith,True,2.6881999688135467e-21,231,231,-0.0,1.3063732204656664,0.1471861471861472,0.22077922077922077,0.6320346320346321
09efd370-989b-445d-9be9-2498b2e16ba4,cyp3a4_veith,False,8.16743243219855e-25,171,171,-0.0,1.3541169543858875,0.14619883040935672,0.2573099415204678,0.5964912280701754
0ae8de5f-c5e4-4f28-960c-bfdae9895365,cyp3a4_veith,True,7.429119831126066e-17,210,210,-0.0,1.3840537240985227,0.17142857142857143,0.24285714285714285,0.5857142857142857
0b286bb2-9535-47e9-9146-4876a11f1895,cyp3a4_veith,True,8.176746841020882e-17,253,253,-0.0,1.4004856390220901,0.16600790513833993,0.2648221343873518,0.5691699604743083
0ce5c1e3-05a1-46c5-8f10-595051754781,cyp3a4_veith,True,3.827592160747158e-24,276,276,-0.0,1.2957058098484824,0.11231884057971014,0.2717391304347826,0.6159420289855072
10bebd08-1479-4e49-b7e0-f9f1f3ee90d3,cyp3a4_veith,True,1.6795657254583193e-24,210,210,-0.0,1.2686642438097229,0.18571428571428572,0.15714285714285714,0.6571428571428571
1367e776-6a12-4bb9-b9f2-3e1d6b6f3710,cyp3a4_veith,True,5.551137552203318e-23,190,190,-0.0,1.4322314776718386,0.22631578947368422,0.21578947368421053,0.5578947368421052
141d4107-990b-41b5-b271-9c20c2bad74d,cyp3a4_veith,False,1.4016659681689092e-17,171,171,-0.0,1.3736266123581076,0.16374269005847952,0.24561403508771928,0.5906432748538012
14c718ee-72ee-41eb-84ef-be16f869ab94,cyp3a4_veith,False,5.557341928266078e-17,276,276,-0.0,1.256553099520075,0.15217391304347827,0.18478260869565216,0.6630434782608695
1a2053df-b77a-4118-954e-66ab88cd0ae2,cyp3a4_veith,,8.140388645816224e-18,36,36,-0.0,1.3297455265134746,0.25,0.1388888888888889,0.6111111111111112
1f2d5001-47b1-412d-9839-5c2bab2d6ee8,cyp3a4_veith,True,0.00035689653362942737,253,253,-0.0,1.1989389316887795,0.11462450592885376,0.2015810276679842,0.6837944664031621
21008cd5-b701-41ba-a275-feccdc49da4d,cyp3a4_veith,True,3.7169449427099896e-17,190,190,-0.0,1.1806911643923825,0.15789473684210525,0.14210526315789473,0.7
2543ae5c-1f5b-4bd2-8947-3692bac36084,cyp3a4_veith,False,4.768395832327703e-17,231,231,-0.0,1.229012545335101,0.18614718614718614,0.13852813852813853,0.6753246753246753
25d7ec6c-4a00-4c39-b238-4f584f0367f1,cyp3a4_veith,True,1.4294854210409e-21,231,231,-0.0,1.2693689652006253,0.14285714285714285,0.20346320346320346,0.6536796536796536
26593131-c76e-464c-af49-69c9dd712c25,cyp3a4_veith,True,1.2376075752400082e-20,190,190,-0.0,1.3612247049297304,0.15263157894736842,0.25263157894736843,0.5947368421052631
2705c364-a281-4da0-b851-9f49d131c583,cyp3a4_veith,False,1.6704254110862724e-23,190,190,-0.0,1.2808304020112875,0.11052631578947368,0.2631578947368421,0.6263157894736842
2753eb57-e2dc-405b-9d8a-91e87699f187,cyp3a4_veith,True,1.3438560473093237e-18,171,171,-0.0,1.345806916785771,0.17543859649122806,0.21052631578947367,0.6140350877192983
348b7b92-0c38-4390-89c2-eb1ca0846be9,cyp3a4_veith,True,2.4733606748070063e-21,231,231,-0.0,1.382285384726764,0.15151515151515152,0.2727272727272727,0.5757575757575758
35587dd6-e3ed-4d4c-b996-4216d0a3d374,cyp3a4_veith,True,6.70099869354429e-21,231,231,-0.0,1.3796560879167992,0.22077922077922077,0.18614718614718614,0.5930735930735931
3b40210e-bf57-4189-9168-f62fc50eb610,cyp3a4_veith,True,8.277993155299038e-21,351,351,-0.0,1.3996818880624846,0.20797720797720798,0.21082621082621084,0.5811965811965812
3d2d2675-388e-48e6-96d4-a6133818bc9b,cyp3a4_veith,True,9.030640579274981e-05,276,276,-0.0,1.3379452381722032,0.15217391304347827,0.23550724637681159,0.6123188405797102
3e81c65d-f6c4-4d73-97bd-e27783edcd49,cyp3a4_veith,True,8.5980660783412e-17,231,231,-0.0,1.3881145013714082,0.19913419913419914,0.21212121212121213,0.5887445887445888
40a4a747-b4f2-43e0-b4fd-d5acbbb13c56,cyp3a4_veith,True,1.8754435220790087e-17,351,351,-0.0,1.289971259189037,0.17094017094017094,0.18233618233618235,0.6467236467236467
41a4787c-b13a-4320-8b7b-5253b466dc66,cyp3a4_veith,True,3.155834882160546e-17,210,210,-0.0,1.3851342604654118,0.19523809523809524,0.21428571428571427,0.5904761904761905
4ab3d9ae-c3b1-421e-8103-a37285af6132,cyp3a4_veith,True,2.908972026689442e-19,210,210,-0.0,1.3814976362702316,0.16666666666666666,0.24761904761904763,0.5857142857142857
4aef672b-d835-43cf-9c0e-0f9353508e0c,cyp3a4_veith,True,9.046159269123054e-18,171,171,-0.0,1.3965707354741201,0.15789473684210525,0.27485380116959063,0.5672514619883041
4b31ebbc-cc72-4564-ad38-7178915f960b,cyp3a4_veith,True,8.705210527264544e-23,253,253,-0.0,1.2446647276231737,0.13043478260869565,0.20553359683794467,0.6640316205533597
4b67e169-f4c7-421d-ad2d-67e9fb6df334,cyp3a4_veith,True,1.7899218497522008e-20,153,153,-0.0,1.5020595741606828,0.20915032679738563,0.30718954248366015,0.48366013071895425
4f145c64-12c2-4ea7-9610-43d6822344ba,cyp3a4_veith,False,5.291002010958254e-25,210,210,-0.0,1.24078592139707,0.1761904761904762,0.1523809523809524,0.6714285714285714
5045433a-ab9f-41ce-a22c-b9398bf4987a,cyp3a4_veith,True,5.974493096628081e-20,231,231,-0.0,1.3652884146190885,0.23809523809523808,0.1645021645021645,0.5974025974025974
50d59af9-8589-4855-b45b-e9e136da2679,cyp3a4_veith,True,1.1202349891911885e-05,231,231,-0.0,1.3253453060106526,0.1471861471861472,0.23376623376623376,0.6190476190476191
53d88c9b-3700-4102-a902-28f1b164558c,cyp3a4_veith,True,2.187624815150736e-22,231,231,-0.0,1.3130354061354121,0.12121212121212122,0.2683982683982684,0.6103896103896104
57d555f7-4eca-413a-b50c-e726fe024ed7,cyp3a4_veith,False,1.2176815268513968e-20,406,406,-0.0,1.4177821384655278,0.16502463054187191,0.2832512315270936,0.5517241379310345
5894782a-49e6-4e1c-99c7-368ca9976219,cyp3a4_veith,True,5.257725944988337e-23,153,153,-0.0,1.4210384095296695,0.1895424836601307,0.24836601307189543,0.5620915032679739
5abd2cfb-8d78-4759-b478-2b8c5fb973a4,cyp3a4_veith,True,1.313714576950598e-21,210,210,-0.0,1.3404944291853593,0.1619047619047619,0.22380952380952382,0.6142857142857143
5af61cc8-0bb9-4055-bf19-e72ef98d45fc,cyp3a4_veith,True,3.3948610567258777e-25,276,276,-0.0,1.355390274774665,0.18115942028985507,0.21014492753623187,0.6086956521739131
610b95e0-1c3d-4c7f-9753-9565ccb9a0e1,cyp3a4_veith,True,0.00020011939385732543,276,276,-0.0,1.2460580048123904,0.11594202898550725,0.22826086956521738,0.6557971014492754
6832b8a1-a5fe-41df-bd0e-97e4e6e29cb1,cyp3a4_veith,True,8.244139938386212e-17,171,171,-0.0,1.2632143834805447,0.1695906432748538,0.1695906432748538,0.6608187134502924
6d6c30ea-5ff2-4f0b-90c9-ff3fc4dd0022,cyp3a4_veith,True,3.118847623933746e-25,210,210,-0.0,1.3622996463531045,0.18571428571428572,0.20952380952380953,0.6047619047619047
707dc560-edf0-4d5e-8598-47c732c9b100,cyp3a4_veith,True,1.2923711449393413e-20,210,210,-0.0,1.5014510965295118,0.2761904761904762,0.22857142857142856,0.49523809523809526
72a7921f-f6b4-42a9-bc88-ae7d81fab3d5,cyp3a4_veith,True,6.967456419702575e-25,210,210,-0.0,1.4388005985342252,0.1761904761904762,0.2857142857142857,0.5380952380952381
7583bbb7-87c6-4d8f-8568-1070ce9122a2,cyp3a4_veith,False,1.6784544823446834e-21,300,300,-0.0,1.482515104763899,0.24,0.24333333333333335,0.5166666666666667
787a9052-4de6-4498-b93b-695d403f2779,cyp3a4_veith,True,5.676456290448855e-17,231,231,-0.0,1.2583316481010953,0.11255411255411256,0.24242424242424243,0.645021645021645
7956e5c9-f859-4af0-b698-29b62f95ef8b,cyp3a4_veith,True,2.729400971189593e-18,171,171,-0.0,1.5536661979779298,0.32748538011695905,0.25146198830409355,0.42105263157894735
7b521843-6dd6-4840-918e-5c867679448a,cyp3a4_veith,True,0.0005877315758457128,210,210,-0.0,1.1235591175374848,0.08571428571428572,0.20476190476190476,0.7095238095238096
7becdd16-a274-42d6-89d0-f8117bcf8354,cyp3a4_veith,False,1.6967635100877266e-15,171,171,-0.0,1.1570302114615205,0.0935672514619883,0.21052631578947367,0.695906432748538
7d27ccfd-57a6-477d-87bf-db15960dd788,cyp3a4_veith,True,1.6465640502399996e-16,231,231,-0.0,1.447117316923155,0.24242424242424243,0.21212121212121213,0.5454545454545454
7dad00cc-7022-486f-9195-d414bf1ce27f,cyp3a4_veith,True,6.324500269282847e-25,210,210,-0.0,1.3476499370259525,0.19047619047619047,0.19523809523809524,0.6142857142857143
7e686d2b-aacb-4b2a-9a48-afc3a9091705,cyp3a4_veith,True,7.349514821609854e-25,210,210,-0.0,1.484586390584459,0.2523809523809524,0.23333333333333334,0.5142857142857142
80824d6f-f51e-4ed5-bf36-c9461bf819fc,cyp3a4_veith,True,3.760598975930529e-17,190,190,-0.0,1.4149530477568455,0.17894736842105263,0.2578947368421053,0.5631578947368421
809a9a8e-64d8-4ac8-88dd-5a7ac796e910,cyp3a4_veith,False,3.884993913175547e-19,190,190,-0.0,1.3399002480591988,0.14210526315789473,0.25263157894736843,0.6052631578947368
80c3ef59-72a5-4a8e-b79b-d5f0041c386f,cyp3a4_veith,True,4.986096759518771e-23,231,231,-0.0,1.2714169971770053,0.1471861471861472,0.19913419913419914,0.6536796536796536
815f4112-e9ac-4a85-8213-8945957d576c,cyp3a4_veith,True,7.677583395809342e-23,231,231,-0.0,1.3491467917866036,0.16883116883116883,0.22077922077922077,0.6103896103896104
8427308b-6347-475f-bd03-5c9e2c3ac71d,cyp3a4_veith,True,0.0006962790210193131,231,231,-0.0,1.1878154741827756,0.15584415584415584,0.1471861471861472,0.696969696969697
85d5af66-9cb7-41f0-9f2b-adbbc5a2e26d,cyp3a4_veith,True,4.7014005794606095e-05,351,351,-0.0,1.1744444992452423,0.1168091168091168,0.18518518518518517,0.698005698005698
8672107f-7c98-42a9-b676-7244f44c28e7,cyp3a4_veith,True,5.600896918063787e-22,253,253,-0.0,1.3518686846471177,0.11857707509881422,0.31225296442687744,0.5691699604743083
87955bfe-ac7b-490f-b45b-90269f7cdbef,cyp3a4_veith,True,1.402450031224629e-18,210,210,-0.0,1.279119105906493,0.18095238095238095,0.16666666666666666,0.6523809523809524
898da1df-39a0-4c16-afe1-b769fbc6c4cf,cyp3a4_veith,True,1.094349460135338e-24,300,300,-0.0,1.3806822458223504,0.14333333333333334,0.2866666666666667,0.57
8a031b31-0f29-4f79-91fd-794896ce9935,cyp3a4_veith,True,9.587221331186933e-26,300,300,-0.0,1.343856831759293,0.15666666666666668,0.23333333333333334,0.61
8d163ec3-ea8c-41ab-b1d8-d77d32b6620b,cyp3a4_veith,True,1.43346891065475e-23,253,253,-0.0,1.2243945387215969,0.16600790513833993,0.1541501976284585,0.6798418972332015
8fffd7b3-664a-4509-b90d-519ce8a1e616,cyp3a4_veith,True,1.0411240918928172e-22,190,190,-0.0,1.4510596545666856,0.17894736842105263,0.29473684210526313,0.5263157894736842
91019839-af9e-4654-8246-53264a6ae326,cyp3a4_veith,True,3.434112130910706e-21,171,171,-0.0,1.31054275691356,0.11695906432748537,0.27485380116959063,0.6081871345029239
93a2aa1f-ef7f-4bf3-aa73-cf88b9e2e7e9,cyp3a4_veith,True,2.183024603768396e-19,190,190,-0.0,1.1841815523390076,0.1,0.21578947368421053,0.6842105263157895
95f2223b-87fa-47f6-84a9-7aaa66ee2ef7,cyp3a4_veith,False,1.3997885337809386e-18,105,105,-0.0,1.249860432508258,0.18095238095238095,0.1523809523809524,0.6666666666666666
97b79d80-0b0f-4d09-b7a6-cd1c91a038b2,cyp3a4_veith,False,1.903726443778683e-17,210,210,-0.0,1.3984047495234924,0.16666666666666666,0.2619047619047619,0.5714285714285714
9bec65ef-6f43-44e9-8aa3-de821177409b,cyp3a4_veith,True,4.861733828887631e-05,435,435,-0.0,0.9836092825377848,0.09195402298850575,0.1310344827586207,0.7770114942528735
a442d3e1-cc49-4b5a-aa70-4d0e741c934e,cyp3a4_veith,True,2.584485172341767e-22,231,231,-0.0,1.3940544122129894,0.1774891774891775,0.24242424242424243,0.5800865800865801
acedf37f-6085-42fb-9fb8-56e6cad3eb80,cyp3a4_veith,True,1.4012448005627061e-24,231,231,-0.0,1.4487015570502204,0.19047619047619047,0.2727272727272727,0.5367965367965368
ae7d311e-8e0b-4fc2-b334-2dcf3b2ebe66,cyp3a4_veith,True,1.903870727826643e-16,210,210,-0.0,1.3666718765907955,0.1619047619047619,0.24285714285714285,0.5952380952380952
aeb7c885-2aee-440e-b53c-c0b46a40d858,cyp3a4_veith,True,4.5452482582663083e-17,210,210,-0.0,1.396143498237813,0.18571428571428572,0.23333333333333334,0.580952380952381
b2f12286-13c6-4710-be0d-790de1890cb7,cyp3a4_veith,True,4.325747616506265e-25,231,231,-0.0,1.41974519724464,0.22077922077922077,0.21212121212121213,0.5670995670995671
b6d5cdf4-cc55-413f-83b8-e8878caf040f,cyp3a4_veith,True,6.131833960083745e-24,190,190,-0.0,1.370750752127372,0.19473684210526315,0.20526315789473684,0.6
b8c00678-e981-4f22-8adc-4bf6aa368a56,cyp3a4_veith,True,2.84476367654521e-18,300,300,-0.0,1.3926929556524799,0.15666666666666668,0.2733333333333333,0.57
bb8de073-de05-414d-a595-4a6b91b01dbb,cyp3a4_veith,True,5.4967104472427095e-18,190,190,-0.0,1.3611033105856372,0.1631578947368421,0.23684210526315788,0.6
bfe32a6a-fdca-4569-b364-8ff94d454c43,cyp3a4_veith,False,5.748766128938023e-19,120,120,-0.0,1.4130378255994993,0.15,0.30833333333333335,0.5416666666666666
c393be6c-19a8-48e0-8796-2a460b7b5711,cyp3a4_veith,True,5.890308258960047e-23,210,210,-0.0,1.4568275882752415,0.24285714285714285,0.21904761904761905,0.5380952380952381
c4a8479a-164d-49fa-bddc-451475048315,cyp3a4_veith,True,3.069882781027645e-23,190,190,-0.0,1.425255968904779,0.21578947368421053,0.22105263157894736,0.5631578947368421
c82173e9-9573-4df0-abb2-bb0957e03fed,cyp3a4_veith,True,2.9981257449613794e-19,300,300,-0.0,1.3531332548182082,0.21,0.18,0.61
